system:index,date,u_component_of_wind_10m,v_component_of_wind_10m,.geo
20030422,2003-04-22,-2.0140042772781355,1.4906935472193346,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030423,2003-04-23,-1.0828737006944762,1.009613391459714,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030424,2003-04-24,-0.19412041842577007,-0.6816603220272504,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030425,2003-04-25,-2.5499370019331553,0.9210363126290302,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030426,2003-04-26,-1.9649115625666658,1.5872382842408794,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030427,2003-04-27,-1.4590627107983225,1.3990731101131642,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030428,2003-04-28,-1.1455702630722346,1.5257163101429958,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030429,2003-04-29,-1.689065791590081,1.530050433680275,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030430,2003-04-30,-1.9644490244166601,1.8645282763259814,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030501,2003-05-01,-1.7982638146341037,1.614554868623361,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030502,2003-05-02,-0.7482463511200076,2.0840153787908,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030503,2003-05-03,1.5247851256549705,0.20023143493376594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030504,2003-05-04,2.138172798490436,0.025470897687836096,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030505,2003-05-05,1.9413983411028741,-0.20709434436848917,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030506,2003-05-06,3.0778057568835844,0.27150623098752824,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030507,2003-05-07,1.9999894228738764,-0.7100531052306789,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030508,2003-05-08,0.8838198361783672,-0.5553552279382117,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030509,2003-05-09,-0.5264894337054735,0.2514672255966981,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030510,2003-05-10,-0.8476311311286571,-0.4046545922201126,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030511,2003-05-11,-0.37074804083448365,-0.08048367155277428,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030512,2003-05-12,1.2328146845188506,-0.47283037134165556,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030513,2003-05-13,3.0942545932861343,0.3149864974110323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030514,2003-05-14,3.9067242740139747,-0.777896271813119,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030515,2003-05-15,3.615299503597385,-0.8295897170690765,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030516,2003-05-16,3.8244937904600604,-0.17169253492382971,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030517,2003-05-17,4.268009694631834,-0.27118287533864405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030518,2003-05-18,4.242739787394926,-0.7592998354763194,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030519,2003-05-19,3.552739996086076,-1.1558430663232855,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030520,2003-05-20,2.730512814806228,-0.5462327847863606,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030521,2003-05-21,2.4150873853325017,-0.21545130467220014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030522,2003-05-22,3.159115535029232,-0.21121791641399434,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030523,2003-05-23,2.37516599244805,-0.7228850832665873,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030524,2003-05-24,1.870727205829614,-0.6276929093414574,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030525,2003-05-25,2.2842425324413407,0.1562495614577025,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030526,2003-05-26,2.6216825027601485,-0.1920928208756406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030527,2003-05-27,2.9684708393644006,-0.8633933991524211,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030528,2003-05-28,3.057206514040302,-1.001957188752552,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030529,2003-05-29,2.6557061793150156,-0.2815172458661227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030530,2003-05-30,3.1549257210863773,-0.36728743165904326,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030531,2003-05-31,2.9695589925898713,-1.2457962828814755,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030601,2003-06-01,2.3844427355103273,-0.24505520876293047,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030602,2003-06-02,3.0175643774148377,-0.22252832028327374,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030603,2003-06-03,3.5445296846686776,0.17858239730307957,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030604,2003-06-04,3.3388368023022097,0.509091790957452,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030605,2003-06-05,3.5500016724396657,0.7177743706956897,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030606,2003-06-06,3.368881510059812,0.5721024569430837,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030607,2003-06-07,3.2645689249498018,0.3221077749327846,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030608,2003-06-08,2.820139022546695,1.0669915071603047,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030609,2003-06-09,2.852087880004673,0.9588096955362106,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030610,2003-06-10,3.0338178929434547,1.1901246403111196,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030611,2003-06-11,3.2083847515669035,0.7822317037555845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030612,2003-06-12,2.894684811442876,0.8607179963528886,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030613,2003-06-13,3.1317198599136784,1.32086252183488,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030614,2003-06-14,3.890284908367942,2.166708457421708,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030615,2003-06-15,4.854456291349869,2.302599707241951,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030616,2003-06-16,4.460322689312468,1.4851263441716713,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030617,2003-06-17,4.743695266756887,1.2670991764034092,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030618,2003-06-18,4.58390409917812,1.3210691156177592,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030619,2003-06-19,5.531573386697573,1.611496211103925,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030620,2003-06-20,5.094102133668632,1.5770098105268158,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030621,2003-06-21,4.731089482869445,1.22618690109016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030622,2003-06-22,4.121966598403764,0.7995778416682178,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030623,2003-06-23,4.305706201357274,0.2767236315813432,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030624,2003-06-24,4.056205745561953,0.2160665258926645,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030625,2003-06-25,4.44791185043168,0.37030886278684944,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030626,2003-06-26,3.7341403420498183,0.3183684137428765,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030627,2003-06-27,4.045075640665094,0.1296572573223358,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030628,2003-06-28,4.217329841985603,0.1057180199916762,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030629,2003-06-29,4.351824751687305,0.12241018958003469,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030630,2003-06-30,4.581895314398356,0.6430644849354831,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030701,2003-07-01,3.819844166509224,0.8587614537332737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030702,2003-07-02,4.453098712624549,1.8809295483199313,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030703,2003-07-03,4.024146151456929,1.4748106866403619,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030704,2003-07-04,3.776192252744149,0.9301801119860974,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030705,2003-07-05,4.04681467011926,1.0009751363875465,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030706,2003-07-06,4.575439133215478,0.6108136894169924,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030707,2003-07-07,4.783766012864529,-0.5970583231319184,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030708,2003-07-08,3.983960268364082,-0.6708567432441795,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030709,2003-07-09,3.7289765493338134,-0.10830002900685042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030710,2003-07-10,3.8172041821094416,0.32683503856030005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030711,2003-07-11,3.9067559469757867,0.524517619250067,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030712,2003-07-12,4.203428153150064,0.40307928797748144,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030713,2003-07-13,4.089700168729089,0.5778430632296921,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030714,2003-07-14,4.019999753377608,0.27971077125856514,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030715,2003-07-15,4.289691090758207,0.8225821942427747,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030716,2003-07-16,4.152111187823635,1.0330772630002099,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030717,2003-07-17,3.732000497371213,0.5743127158792929,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030718,2003-07-18,3.720231039872526,-0.17682096861525756,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030719,2003-07-19,3.6221847430968652,-0.28394087084784625,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030720,2003-07-20,3.04744910288169,-0.19967552797102964,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030721,2003-07-21,3.379688154775636,0.1439561311804868,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030722,2003-07-22,3.8807717147699514,-0.3366822132686471,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030723,2003-07-23,4.821546402596088,-0.16794761691439658,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030724,2003-07-24,4.9846290752178595,-0.0056289822203671085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030725,2003-07-25,6.024357225888623,0.13442062086937132,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030726,2003-07-26,5.473262834903252,0.14253961517695804,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030727,2003-07-27,5.482222106363556,0.6042499525200746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030728,2003-07-28,4.31594419419613,0.9759042874655501,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030729,2003-07-29,3.534923618026993,-0.08915542145767585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030730,2003-07-30,3.018049567976848,-0.9694920838485049,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030731,2003-07-31,2.4743631587700134,-0.37486303766571516,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030801,2003-08-01,2.732023624930988,0.07736653460203738,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030802,2003-08-02,2.7947998106781062,-0.14883215119420246,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030803,2003-08-03,3.331167577579221,-0.17363692617873488,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030804,2003-08-04,4.189049408194571,-0.8140654316083781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030805,2003-08-05,4.760578816107021,-0.672965302993621,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030806,2003-08-06,4.851974865998997,-0.5850014766581167,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030807,2003-08-07,4.86027102479359,-0.31854226728491997,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030808,2003-08-08,4.235477861805119,0.10438819378466223,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030809,2003-08-09,3.7405696008162286,-0.12219796371489486,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030810,2003-08-10,3.306630373210569,-0.32345489914301995,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030811,2003-08-11,2.997297603365299,-0.17067776991443775,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030812,2003-08-12,3.194775361669738,-0.4054117739557365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030813,2003-08-13,3.636437579314561,-0.26977231105352334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030814,2003-08-14,3.896926370740382,-0.3219009025057532,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030815,2003-08-15,3.8535314881880094,-0.3232003738787793,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030816,2003-08-16,3.811673964373343,-0.6743365907156297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030817,2003-08-17,3.8809687169627245,-0.6856704128383717,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030818,2003-08-18,4.16067237093713,-0.5678791007971108,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030819,2003-08-19,4.498807537802531,-0.5500368282357615,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030820,2003-08-20,4.693027553247043,-0.5495762259229057,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030821,2003-08-21,4.569154527130604,-0.6055633655040285,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030822,2003-08-22,4.6795488064254815,-0.1311243303520623,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030823,2003-08-23,4.555299540935231,0.23884807918890363,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030824,2003-08-24,4.046512146051684,0.40516092967224665,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030825,2003-08-25,3.9926407356309155,-0.09986124962516991,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030826,2003-08-26,3.7799057578399387,0.057201059643059,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030827,2003-08-27,3.5742990991823267,0.379373098990513,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030828,2003-08-28,3.738206981764877,-0.010348764796112355,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030829,2003-08-29,3.575869159065061,0.4846545064836134,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030830,2003-08-30,3.2784852543939587,0.4046998729545287,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030831,2003-08-31,3.544088215917354,0.1632365057388015,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030901,2003-09-01,4.035705228652401,-0.23805228620209018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030902,2003-09-02,3.7323366814997065,-0.3254797924782839,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030903,2003-09-03,4.047116737757784,-0.36091715945986225,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030904,2003-09-04,4.213006574994333,-0.6426573372842458,"{""type"":""MultiPoint"",""coordinates"":[]}"
