system:index,NDVI,date,.geo
2003_03_09,0.2784996470288546,2003-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_10,0.2702714867937826,2003-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_11,0.283550756806525,2003-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_12,0.2793996701624476,2003-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_13,0.243131073936745,2003-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_14,0.27230020083114215,2003-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_15,0.2649245873147272,2003-03-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_16,0.2694617663035531,2003-03-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_17,0.3016745216586794,2003-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_18,0.277929039770869,2003-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_19,0.28349407269660504,2003-03-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_20,0.2802822504650224,2003-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_21,0.2738393441270305,2003-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_22,0.3147008170742246,2003-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_23,0.27116636324752436,2003-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_24,0.2918299867328463,2003-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_25,0.2708721340836674,2003-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_26,0.2794728346668923,2003-03-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_27,0.2694764346265176,2003-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_28,0.26555810425493565,2003-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_29,0.2625061447796235,2003-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_30,0.2582629072840576,2003-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_03_31,0.2755359976642708,2003-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_01,,2003-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_02,0.2720852658595281,2003-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_03,0.25886173742008767,2003-04-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_04,0.27165972231610175,2003-04-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_05,0.2627729805604461,2003-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_06,0.2597485477661323,2003-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_07,0.27464403404271714,2003-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_08,0.27115700536530596,2003-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_09,0.2569248020729921,2003-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_10,0.200152669053178,2003-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_11,0.2486501001811544,2003-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_12,0.2805083657413668,2003-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_13,0.2811746152883801,2003-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_14,0.2844014546700975,2003-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_15,0.26501456392016515,2003-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_16,0.2964217185702382,2003-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_17,0.2582218373519132,2003-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_18,0.20025447522572007,2003-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_19,0.26518596211743267,2003-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_20,0.2814037905741077,2003-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_21,0.2744600996989408,2003-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_22,0.2602908874358893,2003-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_23,0.307676167094097,2003-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_24,0.24405776113730487,2003-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_25,0.2705186633741942,2003-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_26,0.22803010668336818,2003-04-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_27,0.2111157760504086,2003-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_28,0.2671959979364564,2003-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_29,0.2658225945341759,2003-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_04_30,0.25020024604681623,2003-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_01,0.25470223693767224,2003-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_02,0.25621439357367976,2003-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_03,0.23767606600047406,2003-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_04,0.2802879880720385,2003-05-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_05,0.26471162944543136,2003-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_06,0.2725886156290954,2003-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_07,0.2739369167834551,2003-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_08,0.25264486074541476,2003-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_09,0.2530382166200564,2003-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_10,0.23582460908430516,2003-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_11,0.21975072520921143,2003-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_12,0.0856180304074205,2003-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_13,0.21980839298886345,2003-05-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_14,0.15912984535952168,2003-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_15,0.21440293363854462,2003-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_16,0.23747035406525888,2003-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_17,0.2327732246126323,2003-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_18,0.27491307981892643,2003-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_19,0.22569994958770612,2003-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_20,0.2651067762133151,2003-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_21,0.2545951228941739,2003-05-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_22,0.2603120522364175,2003-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_23,0.26230813571643896,2003-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_24,0.2495867525708389,2003-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_25,0.285807443572436,2003-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_26,0.23949697412343754,2003-05-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_27,0.2320722266809263,2003-05-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_28,0.24162902012384616,2003-05-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_29,0.21884477480136874,2003-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_30,0.2227030068052188,2003-05-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_05_31,0.24553830257660772,2003-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_01,0.2138382493934595,2003-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_02,0.23855839889436461,2003-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_03,0.23741331617209513,2003-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_04,0.23383810277673547,2003-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_05,0.22193788364309652,2003-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_06,0.19219706694013253,2003-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_07,0.20128710536158728,2003-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_08,0.19349434265623283,2003-06-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_09,0.2195592647647344,2003-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_10,0.1901326005982655,2003-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_11,0.11925615744222685,2003-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_12,0.06278505011945333,2003-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_13,0.1470171232195102,2003-06-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_14,0.09522873756708156,2003-06-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_15,0.11918804410791531,2003-06-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_16,0.043449988900655045,2003-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_17,0.032679440171539696,2003-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_18,0.05898645060223655,2003-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_19,-0.016641141988335155,2003-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_20,0.042032249601683926,2003-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_21,0.021376824153892984,2003-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_22,0.028277812816394434,2003-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_23,0.04313278252333161,2003-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_24,0.011541586189597587,2003-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_25,0.0221452910288946,2003-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_26,0.1177559928197112,2003-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_27,0.06734225614599118,2003-06-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_28,0.022573420940464408,2003-06-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_29,0.031969328093537655,2003-06-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_06_30,0.07342784015682947,2003-06-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_01,0.061584851309768734,2003-07-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_02,0.08986918807125233,2003-07-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_03,0.01706916099751799,2003-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_04,0.04131344722594488,2003-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_05,0.07512069306146131,2003-07-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_06,0.04066260473491232,2003-07-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_07,0.016201122488703198,2003-07-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_08,0.024944793495763517,2003-07-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_09,0.02712547319033858,2003-07-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_10,0.06192650076715094,2003-07-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_11,0.09522874945815614,2003-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_12,0.18147847946820386,2003-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_13,0.10325899471610762,2003-07-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_14,0.08314490319082488,2003-07-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_15,0.058231367979040584,2003-07-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_16,0.016701217990463924,2003-07-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_17,0.03423533094354985,2003-07-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_18,0.06895430014487652,2003-07-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_19,0.031394666893917435,2003-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_20,0.07870395125957129,2003-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_21,0.017085908083023366,2003-07-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_22,0.09029528108413,2003-07-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_23,0.056138971631594384,2003-07-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_24,0.014755908426795444,2003-07-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_25,0.01706353301076368,2003-07-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_26,0.04933146019601037,2003-07-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_27,-0.00658443676525612,2003-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_28,0.0025466182965428997,2003-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_29,0.15826600420038175,2003-07-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_30,0.1180465522860213,2003-07-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_07_31,0.11310493093276276,2003-07-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_01,0.12515263284213765,2003-08-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_02,0.05422380377281242,2003-08-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_03,0.005493335854647223,2003-08-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_04,0.09984867712285474,2003-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_05,0.06212949916596135,2003-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_06,0.021658656160210253,2003-08-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_07,0.0505360449607694,2003-08-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_08,0.004047559832785618,2003-08-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_09,0.0502410738404071,2003-08-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_10,0.12693639205364068,2003-08-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_11,0.08768381733731559,2003-08-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_12,0.04842914211698703,2003-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_13,0.040248153803981966,2003-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_14,0.1185410562574723,2003-08-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_15,0.04067745094666855,2003-08-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_16,0.24627260957105906,2003-08-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_17,0.2972478015072456,2003-08-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_18,0.2150446030107241,2003-08-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_19,0.09299542092360386,2003-08-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_20,0.029368919990006043,2003-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_21,0.17514627087030746,2003-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_22,0.0681732539316938,2003-08-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_23,0.014620575818936282,2003-08-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_24,0.0328463814480608,2003-08-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_25,0.202027374072885,2003-08-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_26,0.17254914780721178,2003-08-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_27,0.16096361402321238,2003-08-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_28,0.05349371836201191,2003-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_29,0.010592700228638955,2003-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_30,0.21216437983442019,2003-08-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_08_31,0.038899954886056125,2003-08-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_01,0.19692031155869774,2003-09-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_02,0.06411808432311006,2003-09-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_03,0.11056435685841266,2003-09-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_04,0.07968873906103362,2003-09-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_05,0.06800395607361542,2003-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_06,0.2660492676305797,2003-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_07,0.1313561577487109,2003-09-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_08,0.17371020287545783,2003-09-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_09,0.24627293199018008,2003-09-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_10,0.2581170874031712,2003-09-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_11,0.01919158308871937,2003-09-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_12,0.1804866738903857,2003-09-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_13,0.059178993644352716,2003-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_14,0.2407851609712966,2003-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_15,0.2327929326032037,2003-09-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_16,0.08914164887830263,2003-09-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_17,0.3187691390830606,2003-09-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_18,0.3068155339675483,2003-09-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_19,0.32950231873029084,2003-09-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_20,0.3926077470770505,2003-09-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_21,0.17435484798506795,2003-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_22,0.23786623416676228,2003-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_23,0.03299385897110126,2003-09-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_24,0.03338279605639386,2003-09-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_25,0.036432205313634274,2003-09-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_26,0.10173079424467035,2003-09-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_27,0.18205701833061524,2003-09-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_28,0.08944397575954895,2003-09-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_29,0.3524723897338491,2003-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_09_30,0.40043432863819345,2003-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_01,0.29060506832289085,2003-10-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_02,0.32291442474743187,2003-10-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_03,0.4978486031034975,2003-10-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_04,0.2767239911029903,2003-10-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_05,0.4382719067795069,2003-10-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2003_10_06,0.4039348394124157,2003-10-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
