system:index,date,dewPointTemp,.geo
20030503,2003-05-03,290.1980309271425,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030504,2003-05-04,292.51964175383046,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030505,2003-05-05,290.0481947365816,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030506,2003-05-06,291.2133869372665,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030507,2003-05-07,287.1947538676356,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030508,2003-05-08,286.9981782670354,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030509,2003-05-09,288.56361478145897,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030510,2003-05-10,286.41891241825374,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030511,2003-05-11,286.0810243551848,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030512,2003-05-12,288.7512119011109,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030513,2003-05-13,291.71445876010034,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030514,2003-05-14,289.7647170404525,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030515,2003-05-15,291.1777052378791,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030516,2003-05-16,291.29763669919294,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030517,2003-05-17,290.8876244981137,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030518,2003-05-18,289.5135367360169,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030519,2003-05-19,288.5580943738174,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030520,2003-05-20,287.80696700773194,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030521,2003-05-21,288.43094630065355,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030522,2003-05-22,289.2668188608753,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030523,2003-05-23,288.16626267505296,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030524,2003-05-24,288.72687521473887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030525,2003-05-25,291.865999665396,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030526,2003-05-26,290.07924951727557,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030527,2003-05-27,289.3680253473528,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030528,2003-05-28,290.0957450427432,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030529,2003-05-29,288.68138408607206,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030530,2003-05-30,287.7429678435105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030531,2003-05-31,287.824966551732,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030601,2003-06-01,291.29636195816096,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030602,2003-06-02,292.530165989715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030603,2003-06-03,293.0700712413221,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030604,2003-06-04,292.0831063482118,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030605,2003-06-05,291.5273754685352,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030606,2003-06-06,291.86616853913125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030607,2003-06-07,291.95684331314993,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030608,2003-06-08,292.60592536905705,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030609,2003-06-09,292.04602871764047,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030610,2003-06-10,291.5909094741716,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030611,2003-06-11,291.5232185271823,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030612,2003-06-12,292.36771984057526,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030613,2003-06-13,292.8192811044297,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030614,2003-06-14,291.7231921748406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030615,2003-06-15,291.11136270858094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030616,2003-06-16,292.06319474443427,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030617,2003-06-17,291.89013220715844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030618,2003-06-18,292.40482548437654,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030619,2003-06-19,292.18957072152006,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030620,2003-06-20,292.51454979700594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030621,2003-06-21,292.80075712875987,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030622,2003-06-22,292.66239873695093,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030623,2003-06-23,292.5731700733511,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030624,2003-06-24,292.3911745645132,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030625,2003-06-25,291.5503051284307,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030626,2003-06-26,291.7246358543591,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030627,2003-06-27,291.9399031855033,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030628,2003-06-28,291.4686162937382,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030629,2003-06-29,291.21683806456105,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030630,2003-06-30,291.41829894145576,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030701,2003-07-01,291.8743651954537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030702,2003-07-02,291.1109160546443,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030703,2003-07-03,291.56871812558126,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030704,2003-07-04,292.18783279240574,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030705,2003-07-05,292.24484971718056,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030706,2003-07-06,291.06087981274516,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030707,2003-07-07,290.6455452308803,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030708,2003-07-08,291.5673199304957,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030709,2003-07-09,292.07518973011315,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030710,2003-07-10,291.81530583640665,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030711,2003-07-11,291.94036860949285,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030712,2003-07-12,291.32759258447925,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030713,2003-07-13,292.40752958963736,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030714,2003-07-14,292.3563442265754,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030715,2003-07-15,292.8546050333954,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030716,2003-07-16,292.38755850618537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030717,2003-07-17,292.25848742936904,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030718,2003-07-18,292.323888301012,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030719,2003-07-19,292.2414744934678,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030720,2003-07-20,292.24932898582387,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030721,2003-07-21,292.75776593329635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030722,2003-07-22,292.53410446050833,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030723,2003-07-23,292.11759952999853,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030724,2003-07-24,291.8154697226727,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030725,2003-07-25,290.968088467598,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030726,2003-07-26,290.8611444840026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030727,2003-07-27,290.91330066559055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030728,2003-07-28,291.60116662970336,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030729,2003-07-29,292.27605716574556,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030730,2003-07-30,292.4737259265608,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030731,2003-07-31,292.27332466972246,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030801,2003-08-01,292.482054580461,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030802,2003-08-02,292.33087208797104,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030803,2003-08-03,292.373192945913,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030804,2003-08-04,291.74792238222005,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030805,2003-08-05,291.51785593179125,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030806,2003-08-06,291.3489772140512,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030807,2003-08-07,291.78430583419123,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030808,2003-08-08,292.12328457340857,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030809,2003-08-09,292.0985149867154,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030810,2003-08-10,291.5628615974672,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030811,2003-08-11,291.91269249879883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030812,2003-08-12,291.399824536767,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030813,2003-08-13,291.93801911446474,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030814,2003-08-14,291.6660581043844,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030815,2003-08-15,291.81668883612303,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030816,2003-08-16,291.84558552007985,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030817,2003-08-17,292.11422409320403,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030818,2003-08-18,291.62632158506534,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030819,2003-08-19,291.02543981639417,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030820,2003-08-20,291.29479671126296,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030821,2003-08-21,292.08937701544534,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030822,2003-08-22,292.48348434420075,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030823,2003-08-23,292.1786130232888,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030824,2003-08-24,292.0516820746764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030825,2003-08-25,291.83701919487095,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030826,2003-08-26,291.9487840437065,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030827,2003-08-27,291.6734442270229,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030828,2003-08-28,291.0554026151764,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030829,2003-08-29,291.43057942768104,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030830,2003-08-30,292.0375463136223,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030831,2003-08-31,292.0296749687951,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030901,2003-09-01,291.5742707818163,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030902,2003-09-02,291.69334338729016,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030903,2003-09-03,291.5340925164124,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030904,2003-09-04,290.78729848429293,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030905,2003-09-05,290.50088469546193,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030906,2003-09-06,291.6152402249383,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030907,2003-09-07,291.40830241823585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030908,2003-09-08,290.9473323000089,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030909,2003-09-09,291.41934063982114,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030910,2003-09-10,289.6791521736484,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030911,2003-09-11,289.4812848478156,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030912,2003-09-12,289.51220062836023,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030913,2003-09-13,289.4729002671209,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030914,2003-09-14,289.6936607110845,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030915,2003-09-15,290.76958167484867,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030916,2003-09-16,291.53413032438857,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030917,2003-09-17,291.8091719121684,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030918,2003-09-18,291.17990478408046,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030919,2003-09-19,290.01552471711483,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030920,2003-09-20,289.2187448442632,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030921,2003-09-21,289.89658572967585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030922,2003-09-22,288.6697882604611,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030923,2003-09-23,289.471450318459,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030924,2003-09-24,290.06590062521803,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030925,2003-09-25,291.88776103005705,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030926,2003-09-26,291.42066895418566,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030927,2003-09-27,290.1148524123414,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030928,2003-09-28,290.31805959330364,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030929,2003-09-29,291.85034767154184,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030930,2003-09-30,292.53593954177893,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031001,2003-10-01,292.8127820800941,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031002,2003-10-02,292.1129175870518,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031003,2003-10-03,292.726803306746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031004,2003-10-04,293.0166329435926,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031005,2003-10-05,293.1363794081293,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031006,2003-10-06,293.25462952565357,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031007,2003-10-07,292.6094356834103,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031008,2003-10-08,292.1401951242821,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031009,2003-10-09,291.05560375108354,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031010,2003-10-10,291.34368192804817,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031011,2003-10-11,292.3006653097205,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031012,2003-10-12,292.7075696858968,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031013,2003-10-13,292.4689620130486,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031014,2003-10-14,291.96803529640334,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031015,2003-10-15,290.37213181894225,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031016,2003-10-16,290.9788735868039,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031017,2003-10-17,291.27532041944227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031018,2003-10-18,293.09408667542783,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031019,2003-10-19,293.1477069847788,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031020,2003-10-20,293.1309558514022,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031021,2003-10-21,292.56641667992346,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031022,2003-10-22,292.83014584102983,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031023,2003-10-23,292.714372751094,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031024,2003-10-24,291.250118927493,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031025,2003-10-25,288.6906165048537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031026,2003-10-26,288.4065025955922,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031027,2003-10-27,286.5462926888622,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031028,2003-10-28,287.78169783200883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031029,2003-10-29,290.5346105725436,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031030,2003-10-30,291.6354496020593,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031031,2003-10-31,290.1742492488073,"{""type"":""MultiPoint"",""coordinates"":[]}"
