system:index,date,dewPointTemp,.geo
20030321,2003-03-21,289.86616765037905,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030322,2003-03-22,288.961183693256,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030323,2003-03-23,287.5570376419346,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030324,2003-03-24,285.26200574004395,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030325,2003-03-25,284.6546672291894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030326,2003-03-26,285.8949828414726,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030327,2003-03-27,284.99293364356834,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030328,2003-03-28,285.2134300113887,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030329,2003-03-29,287.33911519024315,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030330,2003-03-30,287.2188729875737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030331,2003-03-31,283.52004804703535,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030401,2003-04-01,279.2939649213378,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030402,2003-04-02,285.47932172337823,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030403,2003-04-03,283.2990414503818,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030404,2003-04-04,282.92621781682095,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030405,2003-04-05,284.6628607513327,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030406,2003-04-06,292.1411046078828,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030407,2003-04-07,290.1342018264722,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030408,2003-04-08,290.4281907164195,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030409,2003-04-09,290.5178157559439,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030410,2003-04-10,289.8667889948737,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030411,2003-04-11,289.7886634295863,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030412,2003-04-12,291.63771883816213,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030413,2003-04-13,291.240966298639,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030414,2003-04-14,291.18209167950505,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030415,2003-04-15,288.4810841841963,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030416,2003-04-16,288.95726970405246,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030417,2003-04-17,290.0080976872593,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030418,2003-04-18,288.8718037528127,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030419,2003-04-19,288.02837551749616,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030420,2003-04-20,289.9949889840642,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030421,2003-04-21,291.01287036517823,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030422,2003-04-22,288.9477075496801,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030423,2003-04-23,286.81716533379904,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030424,2003-04-24,287.2048066457376,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030425,2003-04-25,288.9108480806126,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030426,2003-04-26,285.96044787766886,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030427,2003-04-27,283.848828115548,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030428,2003-04-28,283.9155589063074,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030429,2003-04-29,285.5164837534085,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030430,2003-04-30,287.3883806906807,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030501,2003-05-01,288.2270030562331,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030502,2003-05-02,288.73865174435855,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030503,2003-05-03,284.19588916105704,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030504,2003-05-04,283.20998273633,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030505,2003-05-05,283.8621609118215,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030506,2003-05-06,280.5360914048323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030507,2003-05-07,281.23067741921744,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030508,2003-05-08,285.4966324964999,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030509,2003-05-09,289.0086783650153,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030510,2003-05-10,286.55058203420754,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030511,2003-05-11,284.06731656362723,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030512,2003-05-12,285.1729181639288,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030513,2003-05-13,287.79179694903985,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030514,2003-05-14,286.18547108069515,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030515,2003-05-15,285.72991074155,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030516,2003-05-16,282.0054699665311,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030517,2003-05-17,282.19708699263555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030518,2003-05-18,282.465657669152,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030519,2003-05-19,284.41650524110537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030520,2003-05-20,283.5370172721581,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030521,2003-05-21,283.347877443841,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030522,2003-05-22,284.11563891056585,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030523,2003-05-23,282.0411971587482,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030524,2003-05-24,283.37930063102766,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030525,2003-05-25,284.12826764142636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030526,2003-05-26,282.2619027336279,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030527,2003-05-27,282.10230642681927,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030528,2003-05-28,281.6466722708688,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030529,2003-05-29,281.4778413017692,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030530,2003-05-30,284.68879358054903,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030531,2003-05-31,286.6116519247503,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030601,2003-06-01,281.6259800454636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030602,2003-06-02,281.92519479546553,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030603,2003-06-03,285.05602749412935,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030604,2003-06-04,286.12140583856575,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030605,2003-06-05,285.6577274012765,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030606,2003-06-06,286.38868289050305,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030607,2003-06-07,285.7833534698351,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030608,2003-06-08,288.80761932607095,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030609,2003-06-09,291.30418453889195,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030610,2003-06-10,291.39388879477957,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030611,2003-06-11,292.4866055176608,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030612,2003-06-12,293.36249416504995,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030613,2003-06-13,293.32921196324725,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030614,2003-06-14,294.65852276552397,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030615,2003-06-15,293.1301353459144,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030616,2003-06-16,292.74573939889405,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030617,2003-06-17,293.8760524250219,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030618,2003-06-18,293.1615572172944,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030619,2003-06-19,293.12472005390316,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030620,2003-06-20,293.64108578509075,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030621,2003-06-21,293.4081106890202,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030622,2003-06-22,294.2640806628325,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030623,2003-06-23,294.76464153011995,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030624,2003-06-24,294.991239951151,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030625,2003-06-25,294.4587004913088,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030626,2003-06-26,293.6151035820189,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030627,2003-06-27,293.5532450202886,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030628,2003-06-28,293.6788277374301,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030629,2003-06-29,293.20048409277086,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030630,2003-06-30,293.78755931273287,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030701,2003-07-01,293.7855147337343,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030702,2003-07-02,293.94021441858155,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030703,2003-07-03,293.5505917103258,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030704,2003-07-04,293.4413244743977,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030705,2003-07-05,294.56228598277767,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030706,2003-07-06,294.66391133703775,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030707,2003-07-07,293.87398032337217,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030708,2003-07-08,293.59111576948436,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030709,2003-07-09,294.52227021280964,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030710,2003-07-10,294.9691715326308,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030711,2003-07-11,293.98562082840385,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030712,2003-07-12,294.3976299015349,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030713,2003-07-13,293.92472794923043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030714,2003-07-14,294.0770496837478,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030715,2003-07-15,294.99355190854715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030716,2003-07-16,294.9045540241789,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030717,2003-07-17,294.2420087423018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030718,2003-07-18,294.9542411722766,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030719,2003-07-19,295.0853453656478,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030720,2003-07-20,295.008720224612,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030721,2003-07-21,295.0067460589308,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030722,2003-07-22,294.91924772118557,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030723,2003-07-23,294.846313442043,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030724,2003-07-24,294.4104335946302,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030725,2003-07-25,294.07745032800113,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030726,2003-07-26,293.96439734447983,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030727,2003-07-27,293.7187607537883,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030728,2003-07-28,293.24934203264746,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030729,2003-07-29,293.74927556155916,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030730,2003-07-30,294.0950085545787,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030731,2003-07-31,293.88264232154256,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030801,2003-08-01,294.8944073751541,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030802,2003-08-02,294.35574894247304,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030803,2003-08-03,294.07951068598663,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030804,2003-08-04,293.9199986314969,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030805,2003-08-05,294.63745439375936,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030806,2003-08-06,294.8647674984318,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030807,2003-08-07,294.9596654287498,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030808,2003-08-08,294.66885601201426,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030809,2003-08-09,293.85862656396796,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030810,2003-08-10,294.7526001601145,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030811,2003-08-11,294.1385274497889,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030812,2003-08-12,294.1508412590761,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030813,2003-08-13,293.9624846663071,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030814,2003-08-14,293.6552241375565,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030815,2003-08-15,293.9677398024161,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030816,2003-08-16,293.8111488865451,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030817,2003-08-17,293.69034626991953,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030818,2003-08-18,293.08335704518123,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030819,2003-08-19,293.81521878751846,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030820,2003-08-20,294.60244026506257,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030821,2003-08-21,294.9677363382091,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030822,2003-08-22,295.05654299591527,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030823,2003-08-23,294.47038709248227,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030824,2003-08-24,293.99908256636695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030825,2003-08-25,293.48688421921344,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030826,2003-08-26,293.2155453051049,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030827,2003-08-27,293.15193290087404,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030828,2003-08-28,293.3831410951835,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030829,2003-08-29,293.9532924679228,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030830,2003-08-30,293.33365314356564,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030831,2003-08-31,293.43003286947703,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030901,2003-09-01,292.6853718108247,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030902,2003-09-02,293.04732704999714,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030903,2003-09-03,293.3175497064455,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030904,2003-09-04,293.23156903435427,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030905,2003-09-05,293.13602072024617,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030906,2003-09-06,293.75267071421047,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030907,2003-09-07,292.85978649595666,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030908,2003-09-08,292.29944325867024,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030909,2003-09-09,291.43460222464665,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030910,2003-09-10,291.8409376700607,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030911,2003-09-11,292.7233764233257,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030912,2003-09-12,293.0476650645645,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030913,2003-09-13,293.1901918468719,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030914,2003-09-14,292.0061315863965,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030915,2003-09-15,292.47016220008555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030916,2003-09-16,294.04176740141594,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030917,2003-09-17,294.5387855072642,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030918,2003-09-18,293.6961683731124,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030919,2003-09-19,293.72025549305624,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030920,2003-09-20,294.88481249101216,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030921,2003-09-21,295.23071956982875,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030922,2003-09-22,295.1342816676243,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030923,2003-09-23,294.9530958005867,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030924,2003-09-24,294.6787579650345,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030925,2003-09-25,294.9760117041975,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030926,2003-09-26,294.8615131155636,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030927,2003-09-27,295.16660504871203,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030928,2003-09-28,294.476011383406,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030929,2003-09-29,294.98388773072026,"{""type"":""MultiPoint"",""coordinates"":[]}"
20030930,2003-09-30,295.35857951783635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031001,2003-10-01,295.21953467682147,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031002,2003-10-02,295.44537018041365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031003,2003-10-03,294.90600873402803,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031004,2003-10-04,294.8782115291042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031005,2003-10-05,294.9178649633398,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031006,2003-10-06,294.85414600519323,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031007,2003-10-07,294.52644385855956,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031008,2003-10-08,294.86755066549017,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031009,2003-10-09,294.73979900334206,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031010,2003-10-10,293.8355466001079,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031011,2003-10-11,291.03114683688284,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031012,2003-10-12,290.8984733105319,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031013,2003-10-13,291.95624720774254,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031014,2003-10-14,290.57522397134215,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031015,2003-10-15,286.64649292141695,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031016,2003-10-16,288.2091162879862,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031017,2003-10-17,291.29762574020555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031018,2003-10-18,294.1151172782001,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031019,2003-10-19,293.96216975824484,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031020,2003-10-20,294.6865745029004,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031021,2003-10-21,294.55748906658744,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031022,2003-10-22,294.2806048065345,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031023,2003-10-23,294.1404509845656,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031024,2003-10-24,290.0713418824692,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031025,2003-10-25,285.87886877187225,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031026,2003-10-26,285.4890283226715,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031027,2003-10-27,287.6765580018822,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031028,2003-10-28,291.00904984260075,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031029,2003-10-29,293.7604488523438,"{""type"":""MultiPoint"",""coordinates"":[]}"
20031030,2003-10-30,293.57849767052255,"{""type"":""MultiPoint"",""coordinates"":[]}"
